taxon,mass_g,source_mass,n
Dromas_ardeola,325.0,Cai_etal_2025,1.0
Dromiciops_gliroides,22.3,Smith_2003,1.0
Dromicodryas_bernieri,196.7,Feldman_etal_2016,1.0
Dromicodryas_quadrilineatus,251.4,Feldman_etal_2016,1.0
Dromococcyx_pavoninus,45.825,rdataretriever-amniote-life-hist,1.0
Dromococcyx_phasianellus,90.25,rdataretriever-amniote-life-hist,1.0
Dryadosaura_nordestina,4.168,Meiri_2018,1.0
Drymobius_chloroticus,186.2,Feldman_etal_2016,1.0
Drymobius_margaritiferus,246.4,Feldman_etal_2016,1.0
Drymobius_melanotropis,228.2,Feldman_etal_2016,1.0
Drymobius_rhombifer,215.1,Feldman_etal_2016,1.0
Drymocichla_incana,10.0,rdataretriever-bird-size_rdataretriever-amniote-life-hist,2.0
Drymodes_brunneopygia,33.95,Lislevand_etal_2007,1.0
Drymodes_superciliaris,46.0,Lislevand_etal_2007,1.0
Drymoluber_apurimacensis,101.3,Feldman_etal_2016,1.0
Drymoluber_brazili,117.2,Feldman_etal_2016,1.0
Drymoluber_dichrous,228.2,Feldman_etal_2016,1.0
Drymophila_caudata,11.9,rdataretriever-amniote-life-hist,1.0
Drymophila_devillei,10.175,rdataretriever-amniote-life-hist,1.0
Drymophila_ferruginea,10.65,rdataretriever-amniote-life-hist,1.0
Drymophila_hellmayri,11.9,rdataretriever-amniote-life-hist,1.0
Drymophila_klagesi,11.9,rdataretriever-amniote-life-hist,1.0
Drymophila_ochropyga,10.475,rdataretriever-amniote-life-hist,1.0
Drymophila_rubricollis,10.0,rdataretriever-amniote-life-hist,1.0
Drymophila_squamata,10.775,rdataretriever-amniote-life-hist,1.0
Drymornis_bridgesii,94.0,rdataretriever-amniote-life-hist,1.0
Drymotoxeres_pucheranii,70.5,rdataretriever-amniote-life-hist,1.0
Dryobates_pubescens,25.5,Cai_etal_2025,1.0
Dryocalamus_davisonii,94.9,Feldman_etal_2016,1.0
Dryocalamus_nympha,23.9,Feldman_etal_2016,1.0
Dryocalamus_philippinus,9.7,Feldman_etal_2016,1.0
Dryocalamus_subannulatus,47.4,Feldman_etal_2016,1.0
Dryocalamus_tristrigatus,39.3,Feldman_etal_2016,1.0
Dryocopus_hodgei,254.75,rdataretriever-amniote-life-hist,1.0
Dryocopus_javensis,272.75,rdataretriever-amniote-life-hist,1.0
Dryocopus_lineatus,198.8333333,rdataretriever-amniote-life-hist,1.0
Dryocopus_martius,321.0,AnAge,1.0
Dryocopus_schulzi,200.0,rdataretriever-amniote-life-hist,1.0
Dryolimnas_cuvieri,189.0,rdataretriever-amniote-life-hist,1.0
Dryomys_laniger,20.0,Smith_2003,1.0
Dryomys_nitedula,33.6,Smith_2003,1.0
Dryomys_sichuanensis,30.25,Smith_2003,1.0
Dryophiops_philippina,67.8,Feldman_etal_2016,1.0
Dryophiops_rubescens,186.2,Feldman_etal_2016,1.0
Dryophytes_euphorbiaceus,2.15820196033708,Santini_2018; AmphibiaWeb,
Dryophytes_japonicus,2.5,Park_2023,
Dryophytes_versicolor,7.2,CosleyZoo,
Dryoscopus_angolensis,34.1928355068719,rdataretriever-bird-size_rdataretriever-amniote-life-hist,2.0
Dryoscopus_cubla,26.6716141243832,rdataretriever-bird-size_rdataretriever-amniote-life-hist,2.0
Dryoscopus_pringlii,42.15,Lislevand_etal_2007,1.0
Dryoscopus_sabini,37.8952503620177,rdataretriever-bird-size_rdataretriever-amniote-life-hist,2.0
Dryoscopus_senegalensis,31.5626361383203,rdataretriever-bird-size_rdataretriever-amniote-life-hist,2.0
Drysdalia_coronoides,36.9,Feldman_etal_2016,1.0
Drysdalia_mastersii,27.8,Feldman_etal_2016,1.0
Drysdalia_rhodogaster,27.8,Feldman_etal_2016,1.0
Duberria_lutrix,15.8,Feldman_etal_2016,1.0
Duberria_rhodesiana,10.5,Feldman_etal_2016,1.0
Duberria_shirana,14.6,Feldman_etal_2016,1.0
Duberria_variegata,11.3,Feldman_etal_2016,1.0
Dubusia_taeniata,38.0,rdataretriever-amniote-life-hist,1.0
Ducula_carola,289.0,rdataretriever-amniote-life-hist,1.0
Ducula_radiata,295.0,rdataretriever-amniote-life-hist,1.0
Dulus_dominicus,47.675,rdataretriever-amniote-life-hist,1.0
Dumetella_carolinensis,9.225,Brown_etal_2018,1.0
Dumetia_hyperythra,12.9,rdataretriever-amniote-life-hist,1.0
Dunckerocampus_dactyliophorus,6.4,Cai_etal_2025,1.0
Dupetor_flavicollis,321.0,rdataretriever-amniote-life-hist,1.0
Duttaphrynus_melanostictus,122.3,AmphiBIO,1.0
Dyacopterus_brooksi,83.05,rdataretriever-amniote-life-hist,1.0
Dyacopterus_spadiceus,78.0,Smith_2003,1.0
Dysalotus_alcocki,64.4,Cai_etal_2025,1.0
Dyscophus_antongilii,105.0,AmphiBIO,1.0
Dyscophus_guineti,145.6,AmphiBIO,1.0
Dysithamnus_leucostictus,20.35,rdataretriever-amniote-life-hist,1.0
Dysithamnus_mentalis,15.1,rdataretriever-amniote-life-hist,1.0
Dysithamnus_plumbeus,20.5,rdataretriever-amniote-life-hist,1.0
Dysithamnus_puncticeps,14.9,rdataretriever-amniote-life-hist,1.0
Dysithamnus_striaticeps,12.0,rdataretriever-amniote-life-hist,1.0
Dysomma_anguillare,181.8,Cai_etal_2025,1.0
Dytaster_grandis,57.43,Durden_2016,
Dytiscus_marginalis,30.0,Quaardvark,1.0
Ebenavia_inunguis,1.737,Meiri_2018,1.0
Echeneis_naucrates,160.75,Killen_etal_2016,1.0
Echidna_catenata,81.8298305312716,fishbase; Froese_2014,
Echiichthys_vipera,166.169998168945,fishbase,1.0
Echimys_semivillosus,200.0,Smith_2003,1.0
Echinanthera_amoena,44.2,Feldman_etal_2016,1.0
Echinanthera_cephalomaculata,38.9,Feldman_etal_2016,1.0
Echinanthera_cephalostriata,42.3,Feldman_etal_2016,1.0
Echinanthera_cyanopleura,41.0,Feldman_etal_2016,1.0
Echinanthera_melanostigma,86.9,Feldman_etal_2016,1.0
Echinanthera_undulata,44.4,Feldman_etal_2016,1.0
Echinarachnius_parma,17.5,Quaardvark,1.0
Echinops_telfairi,45.0,Brown_etal_2018,1.0
Echinosaura_horrida,16.207,Meiri_2018,1.0
Echinosaura_keyi,12.764,Meiri_2018,1.0
Echinosaura_orcesi,13.299,Meiri_2018,1.0
Echinosaura_panamensis,9.867,Meiri_2018,1.0
Echinosaura_sulcarostrum,1.52,Meiri_2018,1.0
Echinotriton_andersoni,30.0,Cai_etal_2025,1.0
Echinotriton_chinhaiensis,34.2,Cai_etal_2025,1.0
Echinus_acutus,6.5,Brown_etal_2018,1.0
Echinus_affinis,8.43,Brown_etal_2018,1.0
Echinus_elegans,14.7,Brown_etal_2018,1.0
Echiopsis_curta,73.8,Feldman_etal_2016,1.0
Echis_borkini,93.9,Feldman_etal_2016,1.0
Echis_carinatus,272.3,Feldman_etal_2016,1.0
Echis_hughesi,324.8,Feldman_etal_2016,1.0
Echis_khosatzkii,117.9,Feldman_etal_2016,1.0
Echis_megalocephalus,96.4,Feldman_etal_2016,1.0
Echis_ocellatus,162.5,Feldman_etal_2016,1.0
Echis_omanensis,272.3,Feldman_etal_2016,1.0
Echis_pyramidum,324.8,Feldman_etal_2016,1.0
Ecpleopus_gaudichaudii,1.669,Meiri_2018,1.0
Ecsenius_bicolor,11.0,Cai_etal_2025,1.0
Ecsenius_frontalis,1.35000002384186,fishbase,1.0
Ectophylla_alba,5.755,Smith_2003,1.0
Edalorhina_perezi,4.63,AmphiBIO,1.0
Edolisoma_coerulescens,62.8,Cai_etal_2025,1.0
Egea_inermis,78.0,rdataretriever-socean-diet-data,1.0
Egernia_cygnitos,36.237,Meiri_2018,1.0
Egernia_depressa,35.741,Meiri_2018,1.0
Egernia_douglasi,119.432,Meiri_2018,1.0
Egernia_eos,29.286,Meiri_2018,1.0
Egernia_formosa,26.784,Meiri_2018,1.0
Egernia_hosmeri,143.64,Meiri_2018,1.0
Egernia_mcpheei,68.325,Meiri_2018,1.0
Egernia_napoleonis,54.065,Meiri_2018,1.0
Egernia_pilbarensis,39.84,Meiri_2018,1.0
Egernia_richardi,25.201,Meiri_2018,1.0
Egernia_rugosa,286.864,Meiri_2018,1.0
Egernia_saxatilis,56.735,Meiri_2018,1.0
Egernia_stokesii,225.563,Meiri_2018,1.0
Egernia_whitii,25.1,Hirt_etal_2017,1.0
Egretta_ardesiaca,327.0,rdataretriever-amniote-life-hist,1.0
Egretta_caerulea,84.88,Brown_etal_2018,1.0
Egretta_garzetta,312.0,Cai_etal_2025,1.0
Egretta_picata,259.0,rdataretriever-amniote-life-hist,1.0
Egretta_rufescens,112.5,Brown_etal_2018,1.0
Egretta_thula,92.75,Brown_etal_2018,1.0
Egretta_tricolor,309.9,AnAge,1.0
Egretta_vinaceigula,295.0,rdataretriever-amniote-life-hist,1.0
Eidolon_dupreanum,283.75,Smith_2003,1.0
Eidolon_helvum,253.313333322367,Smith_2003,1.0
Eigenmannia_microstomus,82.0,fishbase,1.0
Eigenmannia_virescens,113.6,fishbase,
Eirenis_africana,15.4,Feldman_etal_2016,1.0
Eirenis_barani,19.4,Feldman_etal_2016,1.0
Eirenis_collaris,11.7,Feldman_etal_2016,1.0
Eirenis_coronella,6.0,Feldman_etal_2016,1.0
Eirenis_coronelloides,7.2,Feldman_etal_2016,1.0
Eirenis_decemlineatus,68.0,Feldman_etal_2016,1.0
Eirenis_eiselti,11.4,Feldman_etal_2016,1.0
Eirenis_hakkariensis,11.4,Feldman_etal_2016,1.0
Eirenis_levantinus,16.5,Feldman_etal_2016,1.0
Eirenis_lineomaculatus,6.3,Feldman_etal_2016,1.0
Eirenis_medus,6.0,Feldman_etal_2016,1.0
Eirenis_modestus,32.0,Feldman_etal_2016,1.0
Eirenis_persicus,142.5,Feldman_etal_2016,1.0
Eirenis_punctatolineatus,32.0,Feldman_etal_2016,1.0
Eirenis_rechingeri,7.6,Feldman_etal_2016,1.0
Eirenis_rothii,8.2,Feldman_etal_2016,1.0
Eirenis_thospitis,24.5,Feldman_etal_2016,1.0
Elachistocleis_bicolor,3.6,AmphiBIO,1.0
Elachistocleis_cesarii,8.5,AmphiBIO,1.0
Elachistocleis_ovalis,40.0,AmphiBIO,1.0
Elachistodon_westermanni,66.5,Feldman_etal_2016,1.0
Elaenia_albiceps,15.55,rdataretriever-amniote-life-hist,1.0
Elaenia_chilensis,15.55,rdataretriever-amniote-life-hist,1.0
Elaenia_chiriquensis,16.66666667,rdataretriever-amniote-life-hist,1.0
Elaenia_cristata,18.5,rdataretriever-amniote-life-hist,1.0
Elaenia_fallax,14.35,rdataretriever-amniote-life-hist,1.0
Elaenia_flavogaster,24.3639077309039,rdataretriever-bird-size_rdataretriever-amniote-life-hist,2.0
Elaenia_frantzii,19.05,rdataretriever-amniote-life-hist,1.0
Elaenia_gigas,31.0,rdataretriever-amniote-life-hist,1.0
Elaenia_mesoleuca,17.75,rdataretriever-amniote-life-hist,1.0
Elaenia_obscura,24.25,rdataretriever-amniote-life-hist,1.0
Elaenia_olivina,17.625,rdataretriever-amniote-life-hist,1.0
Elaenia_pallatangae,17.625,rdataretriever-amniote-life-hist,1.0
Elaenia_parvirostris,13.85,rdataretriever-amniote-life-hist,1.0
Elaenia_ridleyana,30.15,rdataretriever-amniote-life-hist,1.0
Elaenia_spectabilis,21.525,rdataretriever-amniote-life-hist,1.0
Elaenia_strepera,18.225,rdataretriever-amniote-life-hist,1.0
Elanus_axillaris,271.0,Lislevand_etal_2007,1.0
Elanus_caeruleus,83.25,Brown_etal_2018,1.0
Elanus_leucurus,311.65,Lislevand_etal_2007,1.0
Elanus_scriptus,315.8,Lislevand_etal_2007,1.0
Elaphe_bimaculata,66.5,Feldman_etal_2016,1.0
Elaphe_davidi,203.9,Feldman_etal_2016,1.0
Elaphe_dione,117.2,Feldman_etal_2016,1.0
Elaphe_zoigeensis,84.7,Feldman_etal_2016,1.0
Elaphrornis_palliseri,9.0,rdataretriever-amniote-life-hist,1.0
Elapognathus_minor,47.6,Feldman_etal_2016,1.0
Elapomorphus_quinquelineatus,168.7,Feldman_etal_2016,1.0
Elapomorphus_spegazzinii,13.6,Feldman_etal_2016,1.0
Elapomorphus_wuchereri,256.6,Feldman_etal_2016,1.0
Elapotinus_picteti,3.0,Feldman_etal_2016,1.0
Elapsoidea_boulengeri,134.5,Feldman_etal_2016,1.0
Elapsoidea_broadleyi,24.6,Feldman_etal_2016,1.0
Elapsoidea_chelazziorum,31.3,Feldman_etal_2016,1.0
Elapsoidea_guentherii,79.9,Feldman_etal_2016,1.0
Elapsoidea_laticincta,62.5,Feldman_etal_2016,1.0
Elapsoidea_loveridgei,99.7,Feldman_etal_2016,1.0
Elapsoidea_nigra,73.8,Feldman_etal_2016,1.0
Elapsoidea_semiannulata,73.8,Feldman_etal_2016,1.0
Elapsoidea_sundevallii,252.3,Feldman_etal_2016,1.0
Elapsoidea_trapei,106.9,Feldman_etal_2016,1.0
Elasmodactylus_tetensis,19.055,Meiri_2018,1.0
Elasmodactylus_tuberculosus,9.939,Meiri_2018,1.0
Elassoma_zonatum,1.2,Cai_etal_2025,1.0
Electron_carinatum,64.95,rdataretriever-amniote-life-hist,1.0
Electron_platyrhynchum,64.6915759585435,rdataretriever-bird-size_rdataretriever-amniote-life-hist,2.0
Electrona_antarctica,15.0,fishbase,1.0
Electrona_carlsbergi,12.1,Cai_etal_2025,1.0
Electrona_risso,16.1000003814697,fishbase,1.0
Electrona_subaspera,9.82005173856728,rdataretriever-socean-diet-data,1.0
Eleoscytalopus_indigoticus,16.25,rdataretriever-amniote-life-hist,1.0
Eleotris_acanthopoma,29.5925439618685,fishbase; Froese_2014,
Eleotris_amblyopsis,6.10227074802803,fishbase; Froese_2014,
Eleotris_fusca,191.908912578865,fishbase; Froese_2014,
Eleotris_oxycephala,104.7,Cai_etal_2025,1.0
Eleotris_pisonis,21.0157006167939,fishbase; Froese_2014,
Elephantulus_brachyrhynchus,47.5,Smith_2003,1.0
Elephantulus_edwardii,48.0,Smith_2003,1.0
Elephantulus_fuscipes,56.999,Smith_2003,1.0
Elephantulus_intufi,49.501,Smith_2003,1.0
Elephantulus_myurus,13.1,Brown_etal_2018,1.0
Elephantulus_revoili,32.5,Smith_2003,1.0
Elephantulus_revoilii,32.0,Cai_etal_2025,1.0
Elephantulus_rozeti,48.0,Smith_2003,1.0
Elephantulus_rufescens,9.375,Brown_etal_2018,1.0
Eleutherodactylus_cuneatus,1.95,AmphiBIO,1.0
Eleutherodactylus_guantanamera,2.1,AmphiBIO,1.0
Eleutherodactylus_guttilatus,2.0,AmphiBIO,1.0
Eleutherodactylus_inoptatus,29.8,rdataretriever-vertnet-amphibians,1.0
Eleutherodactylus_johnstonei,24.0,Oliveira_2017,
Eleutherodactylus_leprus,29.0,AmphiBIO,1.0
Eleutherodactylus_mariposa,3.0,AmphiBIO,1.0
Eleutherodactylus_marnocki,1.4,rdataretriever-vertnet-amphibians,1.0
Eleutherodactylus_parapelates,9.4,AmphiBIO,1.0
Eleutherodactylus_riparius,3.0,rdataretriever-vertnet-amphibians,1.0
Eleutherodactylus_sp.,2.05765529562036,rdataretriever-vertnet-amphibians,1.0
Elgaria_cedrosensis,13.593,Meiri_2018,1.0
Elgaria_coerulea,45.679,Meiri_2018,1.0
Elgaria_kingii,50.527,Meiri_2018,1.0
Elgaria_multicarinata,116.536,Meiri_2018,1.0
Elgaria_panamintina,67.269,Meiri_2018,1.0
Elgaria_paucicarinata,29.55,Meiri_2018,1.0
Elgaria_velazquezi,35.018,Meiri_2018,1.0
Eligmodontia_moreni,18.0,Smith_2003,1.0
Eligmodontia_morgani,16.5,Smith_2003,1.0
Eligmodontia_puerulus,28.5,Smith_2003,1.0
Eligmodontia_typus,17.3,Smith_2003,1.0
Eliomys_melanurus,95.7875252838281,Smith_2003,1.0
Eliomys_munbyanus,114.61,rdataretriever-amniote-life-hist,1.0
Eliomys_quercinus,115.0,Smith_2003,1.0
Eliurus_ellermani,100.0,Smith_2003,1.0
Eliurus_majori,100.0,Smith_2003,1.0
Eliurus_minor,37.5,Smith_2003,1.0
Eliurus_myoxinus,70.0,Smith_2003,1.0
Eliurus_penicillatus,100.0,Smith_2003,1.0
Eliurus_petteri,75.0,Smith_2003,1.0
Eliurus_webbi,75.0,Smith_2003,1.0
Ellobius_fuscocapillus,80.0,Smith_2003,1.0
Ellobius_lutescens,117.313,Smith_2003,1.0
Ellobius_tancrei,39.0,rdataretriever-amniote-life-hist,1.0
Elminia_albicauda,8.25,rdataretriever-amniote-life-hist,1.0
Elminia_albonotata,9.2,rdataretriever-amniote-life-hist,1.0
Elminia_longicauda,9.9498743710662,rdataretriever-bird-size_rdataretriever-amniote-life-hist,2.0
Elops_lacerta,70.12,Dienye_2021,
Elseyornis_melanops,29.9624765331573,rdataretriever-bird-size_rdataretriever-amniote-life-hist,2.0
Elvira_chionura,3.1,rdataretriever-amniote-life-hist,1.0
Elvira_cupreiceps,3.1,rdataretriever-amniote-life-hist,1.0
Emarginata_schlegelii,23.3,rdataretriever-amniote-life-hist,1.0
Emarginata_sinuata,17.85,rdataretriever-amniote-life-hist,1.0
Emarginata_tractrac,20.8,rdataretriever-amniote-life-hist,1.0
Emballonura_alecto,5.25,Smith_2003,1.0
Emballonura_atrata,4.55,rdataretriever-pantheria_rdataretriever-amniote-life-hist,2.0
Emballonura_beccarii,4.2,Smith_2003,1.0
Emballonura_dianae,7.967,Smith_2003,1.0
Emballonura_furax,11.15,Smith_2003,1.0
Emballonura_monticola,5.6746806077523,Smith_2003,1.0
Emballonura_raffraya,5.6,Smith_2003,1.0
Emballonura_raffrayana,5.61,rdataretriever-pantheria_rdataretriever-amniote-life-hist,2.0
Emballonura_semicaudata,6.3,Smith_2003,1.0
Emberiza_affinis,15.325,rdataretriever-amniote-life-hist,1.0
Emberiza_aureola,19.6,Cai_etal_2025,1.0
Emberiza_bruniceps,24.75,Lislevand_etal_2007,1.0
Emberiza_buchanani,21.1,Lislevand_etal_2007,1.0
Emberiza_cabanisi,24.3721152139079,rdataretriever-bird-size_rdataretriever-amniote-life-hist,2.0
Emberiza_caesia,24.4,Lislevand_etal_2007,1.0
Emberiza_calandra,48.8,AnAge,1.0
Emberiza_capensis,21.1732142104122,rdataretriever-bird-size_rdataretriever-amniote-life-hist,2.0
Emberiza_chrysophrys,18.0,Cai_etal_2025,1.0
Emberiza_cia,23.45,Lislevand_etal_2007,1.0
Emberiza_cineracea,24.3,Lislevand_etal_2007,1.0
Emberiza_cioides,21.0,Cai_etal_2025,1.0
Emberiza_citrinella,29.7,Lislevand_etal_2007,1.0
Emberiza_elegans,16.8,Cai_etal_2025,1.0
Emberiza_flaviventris,18.2102306410435,rdataretriever-bird-size_rdataretriever-amniote-life-hist,2.0
Emberiza_fucata,19.8,Cai_etal_2025,1.0
Emberiza_godlewskii,23.075,rdataretriever-amniote-life-hist,1.0
Emberiza_goslingi,13.63333333,rdataretriever-amniote-life-hist,1.0
Emberiza_hortulana,23.75,Lislevand_etal_2007,1.0
Emberiza_impetuani,15.0122450019975,rdataretriever-bird-size_rdataretriever-amniote-life-hist,2.0
Emberiza_jankowskii,22.5,Cai_etal_2025,1.0
Emberiza_leucocephalos,26.5,Lislevand_etal_2007,1.0
Emberiza_poliopleura,15.8,rdataretriever-amniote-life-hist,1.0
Emberiza_rutila,17.4871381306376,rdataretriever-bird-size_rdataretriever-amniote-life-hist,2.0
Emberiza_sahari,14.8,rdataretriever-amniote-life-hist,1.0
Emberiza_schoeniclus,17.6,AnAge,1.0
Emberiza_siemsseni,18.0,Cai_etal_2025,1.0
Emberiza_socotrana,14.5,rdataretriever-amniote-life-hist,1.0
Emberiza_spodocephala,17.45,Lislevand_etal_2007,1.0
Emberiza_stewarti,16.5,rdataretriever-amniote-life-hist,1.0
Emberiza_striolata,14.9492474726991,rdataretriever-bird-size_rdataretriever-amniote-life-hist,2.0
Emberiza_tahapisi,13.4149170685472,rdataretriever-bird-size_rdataretriever-amniote-life-hist,2.0
Emberiza_tristrami,18.0,Cai_etal_2025,1.0
Emberiza_variabilis,24.625,rdataretriever-amniote-life-hist,1.0
Emberiza_vincenti,21.45,rdataretriever-amniote-life-hist,1.0
Emberiza_yessoensis,13.5,rdataretriever-amniote-life-hist,1.0
Emberizoides_duidae,26.35,rdataretriever-amniote-life-hist,1.0
Emberizoides_herbicola,25.0,Lislevand_etal_2007,1.0
Emberizoides_ypiranganus,20.175,rdataretriever-amniote-life-hist,1.0
Embernagra_platensis,45.55,rdataretriever-amniote-life-hist,1.0
Emblema_pictum,10.4,rdataretriever-amniote-life-hist,1.0
Eminia_lepida,19.7989898732233,rdataretriever-bird-size_rdataretriever-amniote-life-hist,2.0
Emmelichthys_struhsakeri,273.3,Cai_etal_2025,1.0
Emmochliophis_fugleri,16.5,Feldman_etal_2016,1.0
Emmochliophis_miops,15.0,Feldman_etal_2016,1.0
Emoia_adspersa,17.031,Meiri_2018,1.0
Emoia_aenea,7.386,Meiri_2018,1.0
Emoia_ahli,4.6,Feldman_etal_2016,1.0
Emoia_aneityumensis,18.554,Meiri_2018,1.0
Emoia_arnoensis,22.231,Meiri_2018,1.0
Emoia_atrocostata,21.528,Meiri_2018,1.0
Emoia_aurulenta,2.223,Meiri_2018,1.0
Emoia_battersbyi,9.335,Meiri_2018,1.0
Emoia_baudini,6.197,Meiri_2018,1.0
Emoia_boettgeri,9.257,Meiri_2018,1.0
Emoia_bogerti,3.918,Meiri_2018,1.0
Emoia_brongersmai,6.742,Meiri_2018,1.0
Emoia_caeruleocauda,5.627,Meiri_2018,1.0
Emoia_callisticta,3.311,Meiri_2018,1.0
Emoia_campbelli,20.168,Meiri_2018,1.0
Emoia_coggeri,2.266,Meiri_2018,1.0
Emoia_cyanura,5.357,Meiri_2018,1.0
Emoia_digul,3.466,Meiri_2018,1.0
Emoia_flavigularis,8.687,Meiri_2018,1.0
Emoia_guttata,7.792,Meiri_2018,1.0
Emoia_impar,2.296,Meiri_2018,1.0
Emoia_irianensis,4.993,Meiri_2018,1.0
Emoia_isolata,4.137,Meiri_2018,1.0
Emoia_jakati,2.822,Meiri_2018,1.0
Emoia_jamur,2.494,Meiri_2018,1.0
Emoia_kitcheneri,1.029,Meiri_2018,1.0
Emoia_klossi,15.596,Meiri_2018,1.0
Emoia_kordoana,4.317,Meiri_2018,1.0
Emoia_kuekenthali,10.431,Meiri_2018,1.0
Emoia_laobaoense,8.142,Meiri_2018,1.0
Emoia_lawesi,25.984,Meiri_2018,1.0
Emoia_longicauda,21.528,Meiri_2018,1.0
Emoia_loveridgei,1.754,Meiri_2018,1.0
Emoia_loyaltiensis,11.887,Meiri_2018,1.0
Emoia_maculata,6.805,Meiri_2018,1.0
Emoia_maxima,1.88,Meiri_2018,1.0
Emoia_mivarti,3.407,Meiri_2018,1.0
Emoia_mokolahi,25.356,Meiri_2018,1.0
Emoia_mokosariniveikau,3.142,Meiri_2018,1.0
Emoia_montana,6.868,Meiri_2018,1.0
Emoia_nativitatis,9.651,Meiri_2018,1.0
Emoia_nativittatis,9.7,Feldman_etal_2016,1.0
Emoia_nigromarginata,10.473,Meiri_2018,1.0
Emoia_obscura,4.968,Meiri_2018,1.0
Emoia_oribata,9.296,Meiri_2018,1.0
Emoia_oriva,15.265,Meiri_2018,1.0
Emoia_paniai,2.356,Meiri_2018,1.0
Emoia_parkeri,2.909,Meiri_2018,1.0
Emoia_physicae,9.492,Meiri_2018,1.0
Emoia_physicina,2.401,Meiri_2018,1.0
Emoia_ponapea,2.417,Meiri_2018,1.0
Emoia_popei,5.357,Meiri_2018,1.0
Emoia_pseudocyanura,6.805,Meiri_2018,1.0
Emoia_pseudopallidiceps,5.173,Meiri_2018,1.0
Emoia_reimschiisseli,9.651,Meiri_2018,1.0
Emoia_rennellensis,1.634,Meiri_2018,1.0
Emoia_ruficauda,2.944,Meiri_2018,1.0
Emoia_rufilabialis,5.464,Meiri_2018,1.0
Emoia_samoensis,36.737,Meiri_2018,1.0
Emoia_sanfordi,34.958,Meiri_2018,1.0
Emoia_schmidti,4.917,Meiri_2018,1.0
Emoia_similis,1.634,Meiri_2018,1.0
Emoia_slevini,12.738,Meiri_2018,1.0
Emoia_sorex,3.961,Meiri_2018,1.0
Emoia_submetallica,5.277,Meiri_2018,1.0
Emoia_taumakoensis,3.918,Meiri_2018,1.0
Emoia_tetrataenia,4.968,Meiri_2018,1.0
Emoia_tongana,8.466,Meiri_2018,1.0
Emoia_tropidolepis,7.931,Meiri_2018,1.0
Emoia_trossula,28.016,Meiri_2018,1.0
Emoia_tuitarere,17.031,Meiri_2018,1.0
Emoia_veracunda,2.721,Meiri_2018,1.0
Empetrichthys_latos_latos,2.3,Cai_etal_2025,1.0
Empidonax_affinis,10.46,Lislevand_etal_2007,1.0
Empidonax_albigularis,9.7,rdataretriever-amniote-life-hist,1.0
Empidonax_alnorum,13.5,AnAge,1.0
Empidonax_atriceps,9.05,rdataretriever-amniote-life-hist,1.0
Empidonax_difficilis,2.5,Brown_etal_2018,1.0
Empidonax_flavescens,12.5,rdataretriever-amniote-life-hist,1.0
Empidonax_flaviventris,2.9,Brown_etal_2018,1.0
Empidonax_fulvifrons,1.975,Brown_etal_2018,1.0
Empidonax_hammondii,10.4,AnAge,1.0
Empidonax_minimus,2.575,Brown_etal_2018,1.0
Empidonax_oberholseri,2.6,Brown_etal_2018,1.0
Empidonax_occidentalis,11.4,Lislevand_etal_2007,1.0
Empidonax_traillii,3.35,Brown_etal_2018,1.0
Empidonax_virescens,3.225,Brown_etal_2018,1.0
Empidonax_wrightii,12.5,Lislevand_etal_2007,1.0
Empidonomus_varius,26.05,rdataretriever-amniote-life-hist,1.0
Empidornis_semipartitus,22.5,rdataretriever-bird-size_rdataretriever-amniote-life-hist,2.0
Emydocephalus_annulatus,195.8,Feldman_etal_2016,1.0
Emydocephalus_ijimae,178.5,Feldman_etal_2016,1.0
Emydocephalus_szczerbaki,105.8,Feldman_etal_2016,1.0
Enchelyopus_cimbrius,139.430139286213,fishbase; Froese_2014,
Encrasicholina_punctifer,6.3600001335144,fishbase,1.0
Engraulis_anchoita,6.6,Viana_2016,
Engraulis_encrasicholus,6.0,Brown_etal_2018,1.0
Engraulis_encrasicolus,7.7,Samsun_2004,
Engraulis_encrassicolus,27.6538706111158,rdataretriever-predator-prey-body-ratio,1.0
Engraulis_mordax,5.25,Brown_etal_2018,1.0
Engraulis_ringens,7.44983221287567,Brown_etal_2018,1.0
Engyprosopon_macrolepis,40.0923937406855,fishbase,1.0
Engystomops_petersi,5.44,AmphiBIO,1.0
Enhalusa_coroides,2.5,Brown_etal_2018,1.0
Enhydris_chanardi,75.2,Feldman_etal_2016,1.0
Enhydris_innominata,1.2,Feldman_etal_2016,1.0
Enhydris_jagorii,60.5,Feldman_etal_2016,1.0
Enhydris_longicauda,301.5,Feldman_etal_2016,1.0
Enhydris_plumbea,33.3944978188175,rdataretriever-amniote-life-hist_rdataretriever-vertnet-reptiles,2.0
Enicognathus_ferrugineus,166.95,rdataretriever-amniote-life-hist,1.0
Enicognathus_leptorhynchus,193.0,AnAge,1.0
Enicurus_borneensis,36.45,rdataretriever-amniote-life-hist,1.0
Enicurus_immaculatus,25.5,rdataretriever-amniote-life-hist,1.0
Enicurus_leschenaulti,36.45,rdataretriever-amniote-life-hist,1.0
Enicurus_maculatus,41.0,rdataretriever-amniote-life-hist,1.0
Enicurus_ruficapillus,28.175,rdataretriever-amniote-life-hist,1.0
Enicurus_schistaceus,31.25,rdataretriever-amniote-life-hist,1.0
Enicurus_scouleri,15.9,rdataretriever-amniote-life-hist,1.0
Enneacanthus_gloriosus,15.1829750474968,fishbase; Froese_2014,
